,Entity,Code,Year,Fossil fuels (TWh)
2249,Iran,IRN,1977,403.2174072265625
2250,Iran,IRN,1978,387.310791015625
2251,Iran,IRN,1979,422.05169677734375
2252,Iran,IRN,1980,389.5502624511719
2253,Iran,IRN,1981,389.5157775878906
2254,Iran,IRN,1982,441.0387573242188
2255,Iran,IRN,1983,527.5970458984375
2256,Iran,IRN,1984,572.8623657226562
2257,Iran,IRN,1985,626.4981079101562
2258,Iran,IRN,1986,582.4266357421875
2259,Iran,IRN,1987,623.6480102539062
2260,Iran,IRN,1988,635.196044921875
2261,Iran,IRN,1989,701.0689086914062
2262,Iran,IRN,1990,789.4574584960938
2263,Iran,IRN,1991,863.6488037109375
2264,Iran,IRN,1992,946.2076416015624
2265,Iran,IRN,1993,869.6021728515625
2266,Iran,IRN,1994,988.3536987304688
2267,Iran,IRN,1995,1033.3331298828125
2268,Iran,IRN,1996,1124.8204345703125
2269,Iran,IRN,1997,1168.5665283203125
2270,Iran,IRN,1998,1213.36474609375
2271,Iran,IRN,1999,1316.2569580078125
2272,Iran,IRN,2000,1385.279541015625
2273,Iran,IRN,2001,1479.9329833984375
2274,Iran,IRN,2002,1602.8935546875
2275,Iran,IRN,2003,1628.3079833984375
2276,Iran,IRN,2004,1797.437744140625
2277,Iran,IRN,2005,1898.726318359375
2278,Iran,IRN,2006,2067.248046875
2279,Iran,IRN,2007,2202.8115234375
2280,Iran,IRN,2008,2301.212890625
2281,Iran,IRN,2009,2366.410400390625
2282,Iran,IRN,2010,2394.2255859375
2283,Iran,IRN,2011,2501.96630859375
2284,Iran,IRN,2012,2520.96923828125
2285,Iran,IRN,2013,2603.962890625
2286,Iran,IRN,2014,2725.781005859375
2287,Iran,IRN,2015,2714.8427734375
2288,Iran,IRN,2016,2830.327392578125
2289,Iran,IRN,2017,2944.78369140625
2290,Iran,IRN,2018,3061.77490234375
2291,Iran,IRN,2019,3153.681640625
2292,Iran,IRN,2020,3258.21337890625
2293,Iran,IRN,2021,3333.61669921875
2350,Ireland,IRL,1965,64.87754821777344
2351,Ireland,IRL,1966,73.29598236083984
2352,Ireland,IRL,1967,79.79664611816406
2353,Ireland,IRL,1968,93.5625457763672
2354,Ireland,IRL,1969,94.43009948730467
2355,Ireland,IRL,1970,73.43087768554688
2356,Ireland,IRL,1971,77.35794067382812
2357,Ireland,IRL,1972,81.0977783203125
2358,Ireland,IRL,1973,85.4780044555664
2359,Ireland,IRL,1974,86.56198120117188
2360,Ireland,IRL,1975,81.5977783203125
2361,Ireland,IRL,1976,83.12335205078125
2362,Ireland,IRL,1977,88.2624282836914
2363,Ireland,IRL,1978,92.04833984375
2364,Ireland,IRL,1979,101.34466552734376
2365,Ireland,IRL,1980,97.94835662841795
2366,Ireland,IRL,1981,95.44615173339844
2367,Ireland,IRL,1982,94.91471099853516
2368,Ireland,IRL,1983,93.57323455810548
2369,Ireland,IRL,1984,92.82804870605467
2370,Ireland,IRL,1985,97.06178283691406
2371,Ireland,IRL,1986,104.78596496582033
2372,Ireland,IRL,1987,106.69021606445312
2373,Ireland,IRL,1988,105.61972045898438
2374,Ireland,IRL,1989,109.40908813476562
2375,Ireland,IRL,1990,114.97067260742188
2376,Ireland,IRL,1991,119.0290069580078
2377,Ireland,IRL,1992,119.65180206298828
2378,Ireland,IRL,1993,122.42730712890624
2379,Ireland,IRL,1994,126.90518951416016
2380,Ireland,IRL,1995,130.03976440429688
2381,Ireland,IRL,1996,137.53915405273438
2382,Ireland,IRL,1997,143.5135040283203
2383,Ireland,IRL,1998,153.52313232421875
2384,Ireland,IRL,1999,162.72952270507812
2385,Ireland,IRL,2000,169.20399475097656
2386,Ireland,IRL,2001,180.02462768554688
2387,Ireland,IRL,2002,177.8192901611328
2388,Ireland,IRL,2003,173.8086395263672
2389,Ireland,IRL,2004,175.46461486816406
2390,Ireland,IRL,2005,182.05435180664065
2391,Ireland,IRL,2006,184.3419952392578
2392,Ireland,IRL,2007,188.85443115234372
2393,Ireland,IRL,2008,185.51028442382807
2394,Ireland,IRL,2009,166.93707275390625
2395,Ireland,IRL,2010,167.5854034423828
2396,Ireland,IRL,2011,155.13507080078125
2397,Ireland,IRL,2012,152.65463256835938
2398,Ireland,IRL,2013,147.9825439453125
2399,Ireland,IRL,2014,145.23594665527344
2400,Ireland,IRL,2015,151.6619415283203
2401,Ireland,IRL,2016,159.89990234375
2402,Ireland,IRL,2017,156.6368408203125
2403,Ireland,IRL,2018,157.3406524658203
2404,Ireland,IRL,2019,152.95516967773438
2405,Ireland,IRL,2020,136.94493103027344
2406,Ireland,IRL,2021,141.87644958496094
2407,Israel,ISR,1965,41.01338195800781
2408,Israel,ISR,1966,42.64997863769531
2409,Israel,ISR,1967,51.74320602416992
2410,Israel,ISR,1968,52.67341613769531
2411,Israel,ISR,1969,59.53182601928711
2412,Israel,ISR,1970,63.549278259277344
2413,Israel,ISR,1971,72.11492156982422
2414,Israel,ISR,1972,68.31464385986328
2415,Israel,ISR,1973,72.82119750976562
2416,Israel,ISR,1974,73.12984466552734
2417,Israel,ISR,1975,75.14639282226562
2418,Israel,ISR,1976,77.04142761230469
2419,Israel,ISR,1977,80.89787292480469
2420,Israel,ISR,1978,88.33113098144531
2421,Israel,ISR,1979,91.25434112548828
2422,Israel,ISR,1980,92.57666015625
2423,Israel,ISR,1981,94.15046691894533
2424,Israel,ISR,1982,101.74148559570312
2425,Israel,ISR,1983,101.80940246582033
2426,Israel,ISR,1984,105.94039154052734
2427,Israel,ISR,1985,98.25143432617188
2428,Israel,ISR,1986,103.3386688232422
2429,Israel,ISR,1987,110.80867767333984
2430,Israel,ISR,1988,118.76422119140624
2431,Israel,ISR,1989,124.27000427246094
2432,Israel,ISR,1990,129.1291961669922
2433,Israel,ISR,1991,131.26219177246094
2434,Israel,ISR,1992,153.11279296875
2435,Israel,ISR,1993,166.2914581298828
2436,Israel,ISR,1994,173.5027618408203
2437,Israel,ISR,1995,195.13653564453125
2438,Israel,ISR,1996,202.22723388671875
2439,Israel,ISR,1997,221.14056396484372
2440,Israel,ISR,1998,232.72064208984372
2441,Israel,ISR,1999,241.1750030517578
2442,Israel,ISR,2000,227.2802734375
2443,Israel,ISR,2001,227.154541015625
2444,Israel,ISR,2002,231.57264709472656
2445,Israel,ISR,2003,238.59210205078125
2446,Israel,ISR,2004,243.35372924804688
2447,Israel,ISR,2005,244.4941253662109
2448,Israel,ISR,2006,243.89938354492188
2449,Israel,ISR,2007,255.1585998535156
2450,Israel,ISR,2008,262.559814453125
2451,Israel,ISR,2009,254.9161376953125
2452,Israel,ISR,2010,264.8984375
2453,Israel,ISR,2011,269.4842224121094
2454,Israel,ISR,2012,281.4519348144531
2455,Israel,ISR,2013,266.1185913085937
2456,Israel,ISR,2014,258.536376953125
2457,Israel,ISR,2015,271.9564208984375
2458,Israel,ISR,2016,276.1058959960937
2459,Israel,ISR,2017,281.704833984375
2460,Israel,ISR,2018,285.8688049316406
2461,Israel,ISR,2019,292.7479553222656
2462,Israel,ISR,2020,273.5865478515625
2463,Israel,ISR,2021,276.4782409667969
2464,Italy,ITA,1965,784.8056030273438
2465,Italy,ITA,1966,858.3002319335938
2466,Italy,ITA,1967,947.664306640625
2467,Italy,ITA,1968,1035.888671875
2468,Italy,ITA,1969,1132.3536376953125
2469,Italy,ITA,1970,1261.1993408203125
2470,Italy,ITA,1971,1338.66015625
2471,Italy,ITA,1972,1404.390869140625
2472,Italy,ITA,1973,1484.5574951171875
2473,Italy,ITA,1974,1481.2337646484375
2474,Italy,ITA,1975,1437.4283447265625
2475,Italy,ITA,1976,1530.9892578125
2476,Italy,ITA,1977,1502.5157470703125
2477,Italy,ITA,1978,1557.161865234375
2478,Italy,ITA,1979,1614.51953125
2479,Italy,ITA,1980,1572.0479736328125
2480,Italy,ITA,1981,1542.56494140625
2481,Italy,ITA,1982,1501.91650390625
2482,Italy,ITA,1983,1470.510009765625
2483,Italy,ITA,1984,1489.5533447265625
2484,Italy,ITA,1985,1487.1187744140625
2485,Italy,ITA,1986,1525.9578857421875
2486,Italy,ITA,1987,1604.470947265625
2487,Italy,ITA,1988,1643.8944091796875
2488,Italy,ITA,1989,1714.708740234375
2489,Italy,ITA,1990,1752.051025390625
2490,Italy,ITA,1991,1778.82861328125
2491,Italy,ITA,1992,1770.386962890625
2492,Italy,ITA,1993,1731.7410888671875
2493,Italy,ITA,1994,1718.5654296875
2494,Italy,ITA,1995,1814.16650390625
2495,Italy,ITA,1996,1799.4818115234375
2496,Italy,ITA,1997,1832.9871826171875
2497,Italy,ITA,1998,1877.4658203125
2498,Italy,ITA,1999,1919.9058837890625
2499,Italy,ITA,2000,1949.067626953125
2500,Italy,ITA,2001,1937.945556640625
2501,Italy,ITA,2002,1942.134521484375
2502,Italy,ITA,2003,2013.5079345703125
2503,Italy,ITA,2004,2038.85107421875
2504,Italy,ITA,2005,2058.69580078125
2505,Italy,ITA,2006,2042.67626953125
2506,Italy,ITA,2007,2010.12158203125
2507,Italy,ITA,2008,1938.82763671875
2508,Italy,ITA,2009,1762.9906005859375
2509,Italy,ITA,2010,1803.917724609375
2510,Italy,ITA,2011,1749.311279296875
2511,Italy,ITA,2012,1668.5126953125
2512,Italy,ITA,2013,1531.287841796875
2513,Italy,ITA,2014,1414.4423828125
2514,Italy,ITA,2015,1496.99365234375
2515,Italy,ITA,2016,1507.98046875
2516,Italy,ITA,2017,1541.38671875
2517,Italy,ITA,2018,1525.0361328125
2518,Italy,ITA,2019,1494.4925537109375
2519,Italy,ITA,2020,1320.99609375
2520,Italy,ITA,2021,1441.180419921875
2521,Japan,JPN,1965,1598.5546875
2522,Japan,JPN,1966,1777.5711669921875
2523,Japan,JPN,1967,2100.549072265625
2524,Japan,JPN,1968,2349.549072265625
2525,Japan,JPN,1969,2701.242919921875
2526,Japan,JPN,1970,3034.734375
2527,Japan,JPN,1971,3211.307373046875
2528,Japan,JPN,1972,3370.1376953125
2529,Japan,JPN,1973,3823.209716796875
2530,Japan,JPN,1974,3767.016845703125
2531,Japan,JPN,1975,3567.659423828125
2532,Japan,JPN,1976,3683.706787109375
2533,Japan,JPN,1977,3749.6904296875
2534,Japan,JPN,1978,3848.23583984375
2535,Japan,JPN,1979,3951.389404296875
2536,Japan,JPN,1980,3765.88232421875
2537,Japan,JPN,1981,3693.18603515625
2538,Japan,JPN,1982,3480.96630859375
2539,Japan,JPN,1983,3490.373046875
2540,Japan,JPN,1984,3815.342529296875
2541,Japan,JPN,1985,3743.13720703125
2542,Japan,JPN,1986,3735.45263671875
2543,Japan,JPN,1987,3774.432861328125
2544,Japan,JPN,1988,4057.01025390625
2545,Japan,JPN,1989,4182.90625
2546,Japan,JPN,1990,4374.01171875
2547,Japan,JPN,1991,4428.31982421875
2548,Japan,JPN,1992,4502.1787109375
2549,Japan,JPN,1993,4460.201171875
2550,Japan,JPN,1994,4712.57080078125
2551,Japan,JPN,1995,4876.4833984375
2552,Japan,JPN,1996,4966.3994140625
2553,Japan,JPN,1997,4982.255859375
2554,Japan,JPN,1998,4837.62060546875
2555,Japan,JPN,1999,4976.2060546875
2556,Japan,JPN,2000,5035.611328125
2557,Japan,JPN,2001,4988.11669921875
2558,Japan,JPN,2002,5021.025390625
2559,Japan,JPN,2003,5200.91943359375
2560,Japan,JPN,2004,5122.86962890625
2561,Japan,JPN,2005,5157.82958984375
2562,Japan,JPN,2006,5086.06494140625
2563,Japan,JPN,2007,5130.27880859375
2564,Japan,JPN,2008,5100.908203125
2565,Japan,JPN,2009,4527.23486328125
2566,Japan,JPN,2010,4790.77685546875
2567,Japan,JPN,2011,4841.0361328125
2568,Japan,JPN,2012,5189.080078125
2569,Japan,JPN,2013,5133.3291015625
2570,Japan,JPN,2014,4996.6240234375
2571,Japan,JPN,2015,4853.5146484375
2572,Japan,JPN,2016,4761.283203125
2573,Japan,JPN,2017,4755.58740234375
2574,Japan,JPN,2018,4643.3759765625
2575,Japan,JPN,2019,4477.7861328125
2576,Japan,JPN,2020,4113.9384765625
2577,Japan,JPN,2021,4205.64013671875
2615,Kuwait,KWT,1965,79.2215576171875
2616,Kuwait,KWT,1966,82.88143920898438
2617,Kuwait,KWT,1967,84.35842895507812
2618,Kuwait,KWT,1968,88.77664947509766
2619,Kuwait,KWT,1969,90.9368133544922
2620,Kuwait,KWT,1970,73.40752410888672
2621,Kuwait,KWT,1971,73.15678405761719
2622,Kuwait,KWT,1972,80.95828247070312
2623,Kuwait,KWT,1973,80.66414642333984
2624,Kuwait,KWT,1974,77.40106964111328
2625,Kuwait,KWT,1975,69.0068359375
2626,Kuwait,KWT,1976,82.2984619140625
2627,Kuwait,KWT,1977,84.13926696777344
2628,Kuwait,KWT,1978,92.41305541992188
2629,Kuwait,KWT,1979,112.72722625732422
2630,Kuwait,KWT,1980,84.72406768798828
2631,Kuwait,KWT,1981,108.7087631225586
2632,Kuwait,KWT,1982,106.9224853515625
2633,Kuwait,KWT,1983,118.03347778320312
2634,Kuwait,KWT,1984,125.78218841552734
2635,Kuwait,KWT,1985,120.55508422851562
2636,Kuwait,KWT,1986,138.04840087890625
2637,Kuwait,KWT,1987,127.51620483398438
2638,Kuwait,KWT,1988,143.99365234375
2639,Kuwait,KWT,1989,155.05026245117188
2640,Kuwait,KWT,1990,91.49266815185548
2641,Kuwait,KWT,1991,46.120697021484375
2642,Kuwait,KWT,1992,81.67526245117188
2643,Kuwait,KWT,1993,100.1728973388672
2644,Kuwait,KWT,1994,116.93449401855467
2645,Kuwait,KWT,1995,150.5497589111328
2646,Kuwait,KWT,1996,149.0200958251953
2647,Kuwait,KWT,1997,155.05125427246094
2648,Kuwait,KWT,1998,190.98370361328125
2649,Kuwait,KWT,1999,198.26510620117188
2650,Kuwait,KWT,2000,211.94314575195312
2651,Kuwait,KWT,2001,214.30532836914065
2652,Kuwait,KWT,2002,226.82955932617188
2653,Kuwait,KWT,2003,271.0906982421875
2654,Kuwait,KWT,2004,302.8387145996094
2655,Kuwait,KWT,2005,334.09307861328125
2656,Kuwait,KWT,2006,321.130615234375
2657,Kuwait,KWT,2007,311.9602966308594
2658,Kuwait,KWT,2008,337.47021484375
2659,Kuwait,KWT,2009,349.3832397460937
2660,Kuwait,KWT,2010,392.9644165039063
2661,Kuwait,KWT,2011,403.56591796875
2662,Kuwait,KWT,2012,420.3141784667969
2663,Kuwait,KWT,2013,429.560546875
2664,Kuwait,KWT,2014,436.6125793457031
2665,Kuwait,KWT,2015,453.6932373046875
2666,Kuwait,KWT,2016,448.5068664550781
2667,Kuwait,KWT,2017,457.0528564453125
2668,Kuwait,KWT,2018,465.7498168945313
2669,Kuwait,KWT,2019,479.343017578125
2670,Kuwait,KWT,2020,448.2059326171875
2671,Kuwait,KWT,2021,482.8636169433594
2746,Lower-middle-income countries,,1965,1022.2050170898438
2747,Lower-middle-income countries,,1966,1087.7410888671875
2748,Lower-middle-income countries,,1967,1128.6920166015625
2749,Lower-middle-income countries,,1968,1207.4810791015625
2750,Lower-middle-income countries,,1969,1301.5670166015625
2751,Lower-middle-income countries,,1970,1348.3580322265625
2752,Lower-middle-income countries,,1971,1403.7132568359375
2753,Lower-middle-income countries,,1972,1484.667236328125
2754,Lower-middle-income countries,,1973,1586.0411376953125
2755,Lower-middle-income countries,,1974,1677.1356201171875
2756,Lower-middle-income countries,,1975,1842.56396484375
2757,Lower-middle-income countries,,1976,1946.8817138671875
2758,Lower-middle-income countries,,1977,2142.52685546875
2759,Lower-middle-income countries,,1978,2208.995849609375
2760,Lower-middle-income countries,,1979,2423.330322265625
2761,Lower-middle-income countries,,1980,2514.206787109375
2762,Lower-middle-income countries,,1981,2728.2783203125
2763,Lower-middle-income countries,,1982,2882.363525390625
2764,Lower-middle-income countries,,1983,3126.68017578125
2765,Lower-middle-income countries,,1984,3292.40283203125
2766,Lower-middle-income countries,,1985,6526.27001953125
2767,Lower-middle-income countries,,1986,6702.25341796875
2768,Lower-middle-income countries,,1987,7015.4462890625
2769,Lower-middle-income countries,,1988,7187.87255859375
2770,Lower-middle-income countries,,1989,7420.3564453125
2771,Lower-middle-income countries,,1990,8213.4140625
2772,Lower-middle-income countries,,1991,8250.8154296875
2773,Lower-middle-income countries,,1992,8119.19677734375
2774,Lower-middle-income countries,,1993,7895.2255859375
2775,Lower-middle-income countries,,1994,7918.49365234375
2776,Lower-middle-income countries,,1995,8302.322265625
2777,Lower-middle-income countries,,1996,8538.423828125
2778,Lower-middle-income countries,,1997,8828.158203125
2779,Lower-middle-income countries,,1998,9002.912109375
2780,Lower-middle-income countries,,1999,9418.9091796875
2781,Lower-middle-income countries,,2000,9828.21484375
2782,Lower-middle-income countries,,2001,10086.03515625
2783,Lower-middle-income countries,,2002,10456.0244140625
2784,Lower-middle-income countries,,2003,10832.103515625
2785,Lower-middle-income countries,,2004,11397.314453125
2786,Lower-middle-income countries,,2005,11930.859375
2787,Lower-middle-income countries,,2006,12358.5771484375
2788,Lower-middle-income countries,,2007,13149.3134765625
2789,Lower-middle-income countries,,2008,13695.77734375
2790,Lower-middle-income countries,,2009,14111.533203125
2791,Lower-middle-income countries,,2010,14723.0078125
2792,Lower-middle-income countries,,2011,15447.8466796875
2793,Lower-middle-income countries,,2012,16023.365234375
2794,Lower-middle-income countries,,2013,16225.912109375
2795,Lower-middle-income countries,,2014,16856.5234375
2796,Lower-middle-income countries,,2015,17188.06640625
2797,Lower-middle-income countries,,2016,17887.71875
2798,Lower-middle-income countries,,2017,18445.275390625
2799,Lower-middle-income countries,,2018,19482.751953125
2800,Lower-middle-income countries,,2019,19993.837890625
2801,Lower-middle-income countries,,2020,18981.87109375
2802,Lower-middle-income countries,,2021,20182.3671875
2803,Luxembourg,LUX,1965,41.54853820800781
2804,Luxembourg,LUX,1966,39.8272819519043
2805,Luxembourg,LUX,1967,39.19194030761719
2806,Luxembourg,LUX,1968,42.403785705566406
2807,Luxembourg,LUX,1969,45.68928909301758
2808,Luxembourg,LUX,1970,47.426300048828125
2809,Luxembourg,LUX,1971,45.700439453125
2810,Luxembourg,LUX,1972,47.10478973388672
2811,Luxembourg,LUX,1973,49.965782165527344
2812,Luxembourg,LUX,1974,50.67233276367188
2813,Luxembourg,LUX,1975,42.08467483520508
2814,Luxembourg,LUX,1976,42.22224044799805
2815,Luxembourg,LUX,1977,39.24803161621094
2816,Luxembourg,LUX,1978,40.84848785400391
2817,Luxembourg,LUX,1979,41.97183609008789
2818,Luxembourg,LUX,1980,38.65830993652344
2819,Luxembourg,LUX,1981,32.9925422668457
2820,Luxembourg,LUX,1982,30.920804977416992
2821,Luxembourg,LUX,1983,28.891883850097656
2822,Luxembourg,LUX,1984,31.129344940185547
2823,Luxembourg,LUX,1985,32.024810791015625
2824,Luxembourg,LUX,1986,31.255279541015625
2825,Luxembourg,LUX,1987,29.46524810791016
2826,Luxembourg,LUX,1988,30.22652244567871
2827,Luxembourg,LUX,1989,34.849151611328125
2828,Luxembourg,LUX,1990,36.90434646606445
2829,Luxembourg,LUX,1991,39.63573455810547
2830,Luxembourg,LUX,1992,39.79827117919922
2831,Luxembourg,LUX,1993,40.323768615722656
2832,Luxembourg,LUX,1994,38.70784759521485
2833,Luxembourg,LUX,1995,33.612159729003906
2834,Luxembourg,LUX,1996,34.672550201416016
2835,Luxembourg,LUX,1997,33.85027313232422
2836,Luxembourg,LUX,1998,32.56067657470703
2837,Luxembourg,LUX,1999,34.49490737915039
2838,Luxembourg,LUX,2000,36.69436264038086
2839,Luxembourg,LUX,2001,39.36746597290039
2840,Luxembourg,LUX,2002,43.13319396972656
2841,Luxembourg,LUX,2003,45.28460693359375
